1208;Teleport;Purple;This Pokémon moves 2 steps away;381;24
1209;Shattered Psyche;White Z-Move;If this Pokémon is on the field, this Pokémon moves to a point 3 steps away after battle;475;96
1210;Barrage;White;;486;32
1211;Barrage;White;;494;32
1212;Stun Spore;Purple;The battle opponent becomes paralyzed.;294;28
1213;Miss;Red;;10;4
1214;Bloom Doom;White Z-Move;Removes all special conditions from your Pokémon;377;96
1215;Shattered Psyche;White Z-Move;If this Pokémon is on the field, this Pokémon moves to a point 3 steps away after battle;446;96
1216;Scratch;White;;598;32
1217;Big Yawn;Purple;This Pokémon and the battle opponent fall asleep.;262;48
1218;Miss;Red;;10;16
1219;Breakneck Blitz;White Z-Move;Pokémon knocked out by this Attack's damage are temporarily excluded from the duel, returning to the bench 7 turns later.;520;96
1220;Sweet Scent;Purple;One Pokémon within 3 steps' range is drawn 1-2 steps closer to this Pokémon and gains Wait.;254;24
1221;Miss;Red;;10;16
1222;Grass Knot;White;If the battle opponent's Attack is 120 damage or higher, the opponent is knocked out instead of this Pokémon.;535;56
1223;Bloom Doom;White Z-Move;Removes all special conditions from your Pokémon;415;96
1224;Dodge;Blue;;10;20
1225;Tackle;White;;401;44
1226;Diamond Dust;Purple;The battle opponent becomes frozen;295;24
1227;Miss;Red;;10;8
1228;Subzero Slammer;White Z-Move;An opposing Pokémonwithin 2 steps becomes frozen;382;96
1229;Miss;Red;;10;8
1230;Psycho Boost;White;;502;48
1231;Dodge;Blue;;10;8
1232;Dimensional Slip;Purple;This Pokémon moves to the bench and gains Wait 3;373;32
1233;Shattered Psyche;White Z-Move;If this Pokémon is on the field, this Pokémon moves to a point 3 steps away after battle;590;96
1234;Taunt;Purple;If this Pokémon or the opponent Pokémon spins purple, they must respin for that turn.;329;28
1235;Miss;Red;;10;4
1236;Ice Punch;White;If this Pokémon is knocked out, the battle opponent becomes frozen.;398;32
1237;Ice Shard;Gold;Opposing Pokémon within 2 steps of this Pokémon spin. If the result is anything other than a Blue attack, the effects of Sphere plates used on those Pokémon are nullified;579;32
1238;Subzero Slammer;White Z-Move;An opposing Pokémonwithin 2 steps becomes frozen;596;96
1239;Black Hole Eclipse;White Z-Move;Reduces the opponetn's Z-Move gauge by two thirds of its max value;477;96
1240;Dodge;Blue;;10;4
1241;Manaphy's Song;Purple;One other Water-type Pokémon on the field (that is not asleep or frozen) may be moved within their MP range. That Pokémon gains wait;315;36
1242;Miss;Red;;10;4
1243;Bubble;White;;425;52
1244;Hydro Vortex;White Z-Move;The battle opponent and opposing Pokémon within 2 steps of it become confused.;574;96
1245;Miss;Red;;10;4
1246;Crunch;White;;530;12
1247;Miss;Red;;10;4
1248;Iron Head;White;;540;24
1249;Miss;Red;;10;4
1250;Crunch;White;;407;12
1251;Miss;Red;;10;4
1252;Magma Slide;Purple;The battle opponent is knocked 2 steps back and becomes burned. The battle opponent now has Wait.;301;32
1253;Corkscrew Crash;White Z-Move;If the battle opponent is knocked out, then after the battle, this Pokémon moves to a point 2 steps away;306;96
1254;Inferno Overdrive;White Z-Move;The battle opponent and the Pokémon in a straight line directly behind it become burned.;464;96
1255;Mysterious Wall;Purple;The battle opponent, or one opposing Pokémon adjacent to a succession of Pokémon adjacent to this Pokémon, become confused.;371;28
1256;Miss;Red;;10;4
1257;Dodge;Blue;;10;28
1258;Miss;Red;;10;4
1259;Dazzling Gleam;White;Opposing Pokémon adjacent to this Pokémon spin, and if they spin a Gold Attack, then they are knocked out;508;24
1260;Miss;Red;;10;8
1261;Shattered Psyche;White Z-Move;If this Pokémon is on the field, this Pokémon moves to a point 3 steps away after battle;574;96
1262;Twinkle Tackle;Purple Z-Move;Moves the battle opponent to the bench;446;96
1263;Dodge;Blue;;10;8
1264;Psycho Barrier;Purple;This Pokémon gains Wait;311;60
1265;Miss;Red;;10;8
1266;Counter;White;If the battle opponent's Attack is 20 or more, the opponent is knocked out instead of this Pokémon;531;20
1267;Shattered Psyche;White Z-Move;If this Pokémon is on the field, this Pokémon moves to a point 3 steps away after battle;538;96
1268;Bite;White;;491;28
1269;Miss;Red;;10;4
1270;Earthquake;White;All Pokémon on the field will spin their wheel. If is Misses, the Pokémon is sent to the PC;412;28
1271;Miss;Red;;10;4
1272;Withdraw;Blue;This Pokémon gains Wait;10;28
1273;Miss;Red;;10;4
1274;Tectonic Rage;Purple Z-Move;Knocks out the battle opponent;415;96
1275;Bloom Doom;White Z-Move;Removes all special conditions from your Pokémon;509;96
1276;Dodge;Blue;;10;8
1277;Ice Beam;White;If this Pokémon is knocked out, the battle opponent becomes frozen;590;24
1278;Sheer Cold;Purple;The battle opponent is knocked out. If the battle opponent is frozen, exclude it from the duel.;334;24
1279;Hydro Pump;White;;480;24
1280;Dodge;Blue;;10;8
1281;Miss;Red;;10;8
1282;Hydro Vortex;White Z-Move;The battle opponent and opposing Pokémon within 2 steps of it become confused.;381;96
1283;Miss;Red;;10;8
1284;Fly;Purple;This Pokémon jumps over the battle opponent and lands 1-2 steps away.;394;12
1285;Bolt Strike;White;The battle opponent becomes paralyzed.;478;36
1286;Fly;Purple;This Pokémon jumps over the battle opponent and lands 1-2 steps away.;352;12
1287;Dodge;Blue;;10;4
1288;Fusion Bolt;White;If you have Pokémon with Fusion Flare on the field, and this Pokémon is not affected by a special condition, exclude the Pokémon knocked out by this Attack from the duel.;316;24
1289;Gigavolt Havoc;White Z-Move;The battle opponent and a succession of Pokémon adjacent to the battle opponent (other than this Pokémon) become paralyzed;439;96
1290;Devastating Drake;Purple Z-Move;A Pokémon on the field spins. If it spins a Miss or a White Attack of 120 damage or more, it is knocked out;412;96
1291;Miss;Red;;10;4
1292;Thunder;White;;565;24
1293;Thunderous Blow;Gold;The battle opponent and a a succession of Pokémon adjacent to it (excluding this one), become Paralyzed.;395;24
1294;Bite;White;;432;24
1295;Miss;Red;;10;4
1296;Dodge;Blue;;10;16
1297;Gigavolt Havoc;White Z-Move;The battle opponent and a succession of Pokémon adjacent to the battle opponent (other than this Pokémon) become paralyzed;549;96
1298;Dodge;Blue;;10;12
1299;Luster Purge;White;;540;20
1300;Dragon Breath;White;;428;32
1301;Dodge;Blue;;10;12
1302;Miss;Red;;10;4
1303;Psychic;White;;435;16
1304;Shattered Psyche;White Z-Move;If this Pokémon is on the field, this Pokémon moves to a point 3 steps away after battle;418;96
1305;Devastating Drake;Purple Z-Move;A Pokémon on the field spins. If it spins a Miss or a White Attack of 120 damage or more, it is knocked out;400;96
1306;Dodge;Blue;;10;8
1307;Miss;Red;;10;8
1308;Techno Blast;White;;328;40
1309;Miss;Red;;10;8
1310;Dodge;Blue;;10;8
1311;Techno Charge;Purple;This Pokémon must Wait. In exchange, it receives a damage boost of +50 until the next time it lands on Techno Blast;372;24
1312;Savage Spin-Out;White Z-Move;Attaches a MP-2 marker to opposing Pokémon within 2 steps.;470;96
1313;Corkscrew Crash;White Z-Move;If the battle opponent is knocked out, then after the battle, this Pokémon moves to a point 2 steps away;422;96
1314;Fly Away;Purple;This Pokémon jumps over the battle opponent and lands on a surrounding point.;368;12
1315;Mist Ball;White;;335;20
1316;Dragon Breath;White;;480;32
1317;Fly Away;Purple;This Pokémon jumps over the battle opponent and lands on a surrounding point.;374;12
1318;Miss;Red;;10;4
1319;Psychic;White;;485;16
1320;Shattered Psyche;White Z-Move;If this Pokémon is on the field, this Pokémon moves to a point 3 steps away after battle;316;96
1321;Devastating Drake;Purple Z-Move;A Pokémon on the field spins. If it spins a Miss or a White Attack of 120 damage or more, it is knocked out;441;96
1322;Fury Swipes;White;Spin again until Fury Swipes does not land - damage is multiplied by the number of Fury Swipes spins;384;36
1323;Slash;White;;479;40
1324;Miss;Red;;10;20
1325;Breakneck Blitz;White Z-Move;Pokémon knocked out by this Attack's damage are temporarily excluded from the duel, returning to the bench 7 turns later.;414;96
1326;Flail;White;;544;16
1327;Dragonbreath;White;;538;36
1328;Flail;White;;516;16
1329;Slippery Swap;Purple;This Pokémon switches places with its battle opponent.;308;24
1330;Miss;Red;;10;4
1331;Devastating Drake;Purple Z-Move;A Pokémon on the field spins. If it spins a Miss or a White Attack of 120 damage or more, it is knocked out;422;96
1332;Miss;Red;;10;4
1333;Poison Fang;White;If this Pokémon is knocked out, the battle opponent becomes poisoned.;522;16
1334;Dodge;Blue;;10;4
1335;Noxious Fang;White;If this Pokémon is knocked out, the battle opponent becomes noxious;371;24
1336;Dodge;Blue;;10;4
1337;Poison Fang;White;If this Pokémon is knocked out, the battle opponent becomes poisoned.;518;16
1338;Miss;Red;;10;4
1339;Shuttle Flip;Blue;This Pokémon can take 1-2 steps back;10;24
1340;Supersonic Skystrike;White Z-Move;Any Pokémon adjacent to the battle opponent other than this Pokémon spin. Those that spin White Attacks move to the bench. This Pokémon gains Wait 3.;363;96
1341;Acid Downpour;White Z-Move;All opposing Pokémon on the field spin. Those that spin White Attacks become Poisoned.;575;96
1342;Ice Fang;White;If this Pokémon is knocked out, the battle opponent becomes frozen;559;24
1343;Skull Bash;Purple;The battle opponent gains Wait 3. If the battle opponent is affected by a special condition, the battle opponent is knocked out.;321;32
1344;Noxious Fang;White;If this Pokémon is knocked out, the battle opponent becomes noxious;388;24
1345;Miss;Red;;10;16
1346;Hydro Vortex;White Z-Move;The battle opponent and opposing Pokémon within 2 steps of it become confused.;589;96
1347;Black Hole Eclipse;White Z-Move;Reduces the opponetn's Z-Move gauge by two thirds of its max value;478;96
1348;Mime;Purple;All adjacent Pokémon now have Wait 3. This Pokémon may move to the bench;277;28
1349;Miss;Red;;10;4
1350;Baton Pass;Blue;If one of your Pokémon neighbors this Pokémon, the two switch places;10;28
1351;Miss;Red;;10;4
1352;Confusion;White;;578;24
1353;Miss;Red;;10;8
1354;Shattered Psyche;White Z-Move;If this Pokémon is on the field, this Pokémon moves to a point 3 steps away after battle;570;96
1355;Twinkle Tackle;Purple Z-Move;Moves the battle opponent to the bench;422;96
1356;Miss;Red;;10;8
1357;Brave Bird;White;This Pokémon is knocked out if the opponent's Attack deals more than half the damage that this Pokémon's Attack deals;337;56
1358;Miss;Red;;10;8
1359;Flare Blitz;White;If this Pokémon is knocked out, the battle opponent becomes burned.;393;24
1360;Supersonic Skystrike;White Z-Move;Any Pokémon adjacent to the battle opponent other than this Pokémon spin. Those that spin White Attacks move to the bench. This Pokémon gains Wait 3.;568;96
1361;Inferno Overdrive;White Z-Move;The battle opponent and the Pokémon in a straight line directly behind it become burned.;577;96
1362;Stomp;White;;432;24
1363;Sacred Fire;White;The battle opponent becomes burned.;383;36
1364;Fierce Roar;Purple;Switches the battle opponent with an opposing Pokémon adjacent to the battle opponent. Those Pokémon gain Wait.;384;24
1365;Miss;Red;;10;12
1366;Inferno Overdrive;White Z-Move;The battle opponent and the Pokémon in a straight line directly behind it become burned.;503;96
1367;Flamethrower;White;If this Pokémon is knocked out when using this move, the battle opponent becomes burned.;579;52
1368;Ember;White;;476;32
1369;Miss;Red;;10;12
1370;Inferno Overdrive;White Z-Move;The battle opponent and the Pokémon in a straight line directly behind it become burned.;566;96
1371;Miss;Red;;10;8
1372;Flame Kinesis;Purple;The battle opponent is moved 3 steps away from this Pokémon;340;48
1373;Miss;Red;;10;8
1374;Flamethrower;White;If this Pokémon is knocked out when using this move, the battle opponent becomes burned.;332;32
1375;Inferno Overdrive;White Z-Move;The battle opponent and the Pokémon in a straight line directly behind it become burned.;594;96
1376;Miss;Red;;10;12
1377;Flare Blitz;White;If this Pokémon is knocked out, the battle opponent becomes burned.;455;52
1378;Miss;Red;;10;8
1379;Will-O-Wisp;Purple;The battle opponent becomes burned.;250;24
1380;Supersonic Skystrike;White Z-Move;Any Pokémon adjacent to the battle opponent other than this Pokémon spin. Those that spin White Attacks move to the bench. This Pokémon gains Wait 3.;501;96
1381;Inferno Overdrive;White Z-Move;The battle opponent and the Pokémon in a straight line directly behind it become burned.;311;96
1382;Miss;Red;;10;12
1383;Flamethrower;White;If this Pokémon is knocked out when using this move, the battle opponent becomes burned.;530;44
1384;Focus Energy;White;Spin again until an attack other than Focus Energy is spun. Damage attacks deal +20 damage,;10;20
1385;Dodge;Blue;;10;20
1386;Inferno Overdrive;White Z-Move;The battle opponent and the Pokémon in a straight line directly behind it become burned.;490;96
1387;Dodge;Blue;;10;28
1388;Glare;Purple;The battle opponent becomes paralyzed.;329;32
1389;Poison Fang;White;If this Pokémon is knocked out, the battle opponent becomes poisoned.;342;28
1390;Miss;Red;;10;8
1391;Acid Downpour;White Z-Move;All opposing Pokémon on the field spin. Those that spin White Attacks become Poisoned.;345;96
1392;Fire Punch;White;If this Pokémon is knocked out when using this move, the battle opponent becomes burned.;352;52
1393;Miss;Red;;10;16
1394;Confuse Ray;Purple;The battle opponent becomes confused;383;28
1395;Inferno Overdrive;White Z-Move;The battle opponent and the Pokémon in a straight line directly behind it become burned.;451;96
1396;Miss;Red;;10;12
1397;Will-o-Wisp;Purple;The battle opponent becomes burned;264;28
1398;Night Shade;White;;366;56
1399;Never-Ending Nightmare;White Z-Move;All opposing Pokémon on the field spin. Those that spin White Attacks get an MP-1 marker.;581;96
1400;Dodge;Blue;;10;12
1401;Megahorn;White;;362;28
1402;Miss;Red;;10;12
1403;Fury Attack;White;Spin again until Fury Attack does not land - damage is multiplied by the number of Fury Attack spins;458;44
1404;Hydro Vortex;White Z-Move;The battle opponent and opposing Pokémon within 2 steps of it become confused.;481;96
1405;Miss;Red;;10;8
1406;Flamethrower;White;If this Pokémon is knocked out when using this move, the battle opponent becomes burned.;586;20
1407;Flame Kinesis;Purple;The battle opponent is moved 3 steps away from this Pokémon;302;32
1408;Miss;Red;;10;8
1409;Fire Blast;White;;454;28
1410;Inferno Overdrive;White Z-Move;The battle opponent and the Pokémon in a straight line directly behind it become burned.;448;96
1411;Shattered Psyche;White Z-Move;If this Pokémon is on the field, this Pokémon moves to a point 3 steps away after battle;505;96
1412;Miss;Red;;10;20
